,GEOID,geometry,minutes,count in 30,gravity_doc,fca_doc,2sfca_doc,2sfca30_doc,g2sfca_doc,3sfca_doc,raam_doc
24188,17031823801,"POLYGON ((-87.91428890156138 41.71404993802623, -87.91426389900094 41.716597938929915, -87.90922889502934 41.71928194065824, -87.89374088331732 41.72687694570445, -87.89118788113916 41.72834794660711, -87.88836387790427 41.73076894787901, -87.88652387652431 41.73163294845872, -87.88386587582097 41.731626948860935, -87.87927887419177 41.732016949693154, -87.87716487365468 41.731989950005214, -87.87647787360322 41.73186295006593, -87.85999186872269 41.732312952725785, -87.85749486800356 41.7323609531215, -87.85695486784735 41.732371953207284, -87.84746586510175 41.732563954713726, -87.84707887462093 41.72357495174041, -87.84684188056761 41.71796394988456, -87.84660888729553 41.71162694778391, -87.84647889095883 41.70817694664106, -87.84630489600947 41.70342294506577, -87.84600490373602 41.69614594266062, -87.84554647888724 41.688875877660394, -87.84637847296683 41.6853008830866, -87.85552947201657 41.6862209011397, -87.85547546763186 41.683715903599506, -87.85673945931619 41.67925491079772, -87.85484245104439 41.674101912162016, -87.85478844486386 41.67054491570443, -87.85469343843833 41.666829919324954, -87.85460543290475 41.66362292243851, -87.85449642610422 41.659673926271765, -87.8545034257774 41.659488926476236, -87.85407341359138 41.6522799330022, -87.85406041243793 41.651607933666284, -87.85390240116044 41.645011940123126, -87.8554903997078 41.64504494333478, -87.88306037225638 41.64448500024537, -87.88417437098362 41.64439400261302, -87.89261836257707 41.64427301998723, -87.91192734305248 41.64393205977403, -87.91218836247118 41.65121705315804, -87.91264839764746 41.66435104121615, -87.91268940139209 41.66574303993509, -87.91279541976672 41.672546033480614, -87.91294342103123 41.673039033302835, -87.91306943276128 41.6773820293042, -87.91345846012555 41.68749602019413, -87.91436090402101 41.711613937154674, -87.91428890156138 41.71404993802623))",0.0,1.0,inf,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072334,0.024458922982234524
24214,17197882200,"POLYGON ((-88.06411675458212 41.52546937137746, -88.06417377096686 41.52991636819797, -88.06420177761522 41.53172136690977, -88.05924378005479 41.53210636469813, -88.05705178562866 41.533476362827706, -88.05674378735269 41.53391936237762, -88.05491378773885 41.53391536165666, -88.05300878828837 41.533950360876695, -88.05305279300492 41.535204359949994, -88.05336979950127 41.53694835876523, -88.05496780845299 41.53943535755361, -88.05508280908376 41.53961135746955, -88.05484581011841 41.53987035717816, -88.05402982000453 41.5424413549127, -88.04965182418898 41.543218352476615, -88.04914382421002 41.54318535228679, -88.04812682315574 41.54283135212808, -88.046131825253 41.54323135097642, -88.04556583933318 41.546870347915785, -88.04443184622177 41.54857434609665, -88.04391584599195 41.54847034595111, -88.04250683524245 41.54555634761811, -88.04243782014635 41.541627350670886, -88.04365681782106 41.54110935158566, -88.04362381425612 41.54017835229901, -88.04359381088575 41.53929835297395, -88.04294480595316 41.53797135374587, -88.0423698061773 41.53799235349498, -88.04118980656804 41.538017352994125, -88.041148801348 41.53666135404646, -88.03450880360279 41.536831351227974, -88.03385379318067 41.534126353154605, -88.03383379066615 41.53348235366845, -88.03577578311521 41.531652355906246, -88.03757078513641 41.532266356113595, -88.03939278464706 41.53223735684841, -88.03932677531694 41.529823358738916, -88.03721677628675 41.52997035781235, -88.03448477513372 41.529542357109676, -88.03401277519453 41.529535356934794, -88.03729377059896 41.52851035900973, -88.0393437587285 41.52553836214673, -88.0420457617117 41.52642336245276, -88.04498776154031 41.52650436348792, -88.04791975288897 41.52435836623153, -88.05141575350838 41.52465936728679, -88.0558937515598 41.52431936918772, -88.0559427515675 41.52432336920273, -88.05842575366096 41.52498336962763, -88.06232075221772 41.52475437123078, -88.06353175112277 41.524507371854995, -88.06365175067674 41.524391371982766, -88.0645497527793 41.52499837187631, -88.06411675458212 41.52546937137746))",24.88,3.0,,0.0011264188545186725,0.0008693000050595897,0.0013550862055380245,0.00168326657014737,0.0010996038547136447,0.02205394298737195
24239,17089851400,"POLYGON ((-88.27549781452305 42.02916200968036, -88.27218281328518 42.0304240107876, -88.27276281314397 42.031595011189495, -88.26962281247519 42.030825011396644, -88.26967281173742 42.0337320126306, -88.26903381155867 42.03373801274209, -88.26900181066883 42.03714201420212, -88.26936580983131 42.04077201569162, -88.26939580930586 42.04283601656865, -88.26762780881236 42.04282301686202, -88.26459980795515 42.042847017384254, -88.26340080708678 42.04488201845486, -88.26342680926999 42.036549014896664, -88.26337580994989 42.03389101377178, -88.26333981119267 42.02909401173219, -88.26331981182908 42.02663601068738, -88.26322781280841 42.022790009063065, -88.263571814827 42.01541700585931, -88.26456481509665 42.0154100056843, -88.26886081626333 42.01537900492688, -88.26844281561205 42.0174580058875, -88.26850881491735 42.02020900705143, -88.27383081637251 42.020173006117965, -88.27386581503046 42.02543600836476, -88.27441581486653 42.026662008795206, -88.27549781452305 42.02916200968036))",24.92,2.0,29.02522773615313,0.0018346219368365875,0.00046641066156837176,0.0001953715463427414,2.305920587680072e-05,0.0003687485049733823,1.016733976451487
24352,17031282800,"POLYGON ((-87.68623465720722 41.87389102811047, -87.68378065588092 41.87392702841949, -87.68365366148745 41.86901202661669, -87.68358966418457 41.86664702574954, -87.68603766547297 41.866613025442845, -87.68616466031028 41.87116002710901, -87.68623465720722 41.87389102811047))",15.29,12.0,,0.018285138169653086,0.007402464531467686,0.013888527084459878,0.019290586735389977,0.014784245993245501,0.03553841702753244
24408,17031100100,"POLYGON ((-87.78770159747212 41.984979056611174, -87.78767659650141 41.985948056973704, -87.78766759594056 41.98651105718368, -87.78759959226704 41.99019305855793, -87.78753258879784 41.99366805985522, -87.78749658692088 41.995548060557, -87.78744258510422 41.9973560612342, -87.78286058235679 41.997400061796654, -87.78286958348008 41.996274061378436, -87.78115958341257 41.995330061232934, -87.77783258301523 41.99377106105362, -87.7778905866256 41.990191059722484, -87.77796259029547 41.98655905837038, -87.77803759398842 41.9829050570097, -87.78223259638916 41.98290505650267, -87.78352659712276 41.98291205634887, -87.7877345995438 41.98289905583545, -87.78770159747212 41.984979056611174))",29.46,5.0,,0.0007350096711798839,0.0004558531739109787,0.0005659593975383244,0.0005322984984045406,0.0005700497664597096,0.06225304538425874
24435,17031831100,"POLYGON ((-87.72740060087615 41.94637304980672, -87.72495359923734 41.94640505012203, -87.72470659907215 41.94640805015378, -87.72465759903895 41.94640905016022, -87.72436159884055 41.946413050198416, -87.72250559759541 41.94643905043821, -87.71976759576084 41.94647505079111, -87.71876359508823 41.946488050920436, -87.71755859428049 41.94650405107581, -87.71638759349608 41.9465190512266, -87.71271259103284 41.94656705170018, -87.70782158775346 41.94663105233053, -87.7077155920122 41.942733050906355, -87.70762459506824 41.939928049883314, -87.70769759577816 41.93933104965414, -87.70766359625048 41.938886049494265, -87.70843859626224 41.9393240495599, -87.71249159891694 41.939279049041964, -87.71739860213944 41.93921604841177, -87.72069360430235 41.93917404798874, -87.72391860641872 41.93913304757475, -87.7271846085577 41.9390950471568, -87.72724660636948 41.94116804791154, -87.72732760339561 41.94398404893717, -87.72740060087615 41.94637304980672))",22.88,13.0,,0.0006374561748879765,0.00032054967007140456,0.0002807532277740035,0.00022300777228698079,0.0002718016561857723,0.18879369394153356
24529,17031170100,"POLYGON ((-87.80729063868833 41.95386604263418, -87.80130063270269 41.95672304444276, -87.79770862909137 41.95843804552607, -87.79420362559154 41.96007204656708, -87.78680462142191 41.96021704753466, -87.78669862497195 41.956566046193565, -87.78655862850376 41.95291604485716, -87.79627163387269 41.95274304358519, -87.79870663517579 41.952743043282396, -87.80113663647137 41.952748042982094, -87.80360663778838 41.95275304267681, -87.8072686397366 41.952765042225934, -87.80729063868833 41.95386604263418))",17.79,4.0,,0.0012027734540823547,0.0002986844977954429,0.0004871651331099323,0.0009197285562704513,0.0010078205682422414,0.008540719761065978
24530,17031170400,"POLYGON ((-87.81850464766119 41.95075104007435, -87.81830264589242 41.952501040754996, -87.81343264317016 41.952624041406715, -87.81222464249804 41.952651041567044, -87.8072686397366 41.952765042225934, -87.80713364338727 41.94889904079965, -87.80700464681895 41.94526503945934, -87.81065464880868 41.945192038975044, -87.81182464944402 41.945171038820675, -87.81433665081357 41.94512003848703, -87.8157986516013 41.945100038296474, -87.8180086526141 41.9452570380785, -87.81828265165042 41.946424038481304, -87.81838764981984 41.94841103921244, -87.81850464766119 41.95075104007435))",29.35,7.0,,0.000599592277251469,0.0003687792616409986,0.0004209740849236688,0.0005855525721882943,0.0004115114204631816,0.055349554916247115
24531,17031191200,"POLYGON ((-87.76599064682217 41.92398103675141, -87.76106764429666 41.924045037403495, -87.75614564177293 41.92410703805464, -87.75612864224655 41.92363703788415, -87.75604164546444 41.9204580367274, -87.75599064729204 41.91865203607049, -87.75589465026445 41.9157090350017, -87.7607896520978 41.91626103457514, -87.76360865318598 41.916550034319144, -87.76574465415885 41.91662403407186, -87.76574665410102 41.91668203409298, -87.76580565202012 41.91876303485223, -87.76585065043541 41.92034803543052, -87.76599064682217 41.92398103675141))",26.5,9.0,,0.0004615420118616297,0.0002217348983468138,0.00033282846771801354,0.0004704457216588065,0.0003840193833919955,0.017926223299637705
24633,17031120400,"POLYGON ((-87.7605675788328 41.98796006098088, -87.75682957928697 41.98540706049236, -87.75627958179913 41.98264905954541, -87.75385057952009 41.98351406015662, -87.75208157899188 41.98304306019749, -87.74825657599767 41.983567060860615, -87.7480795817008 41.97794305882023, -87.74799258433697 41.97534105787684, -87.74791158683097 41.97288105698475, -87.74788858901049 41.97076405621117, -87.74755859109268 41.96853505543493, -87.7477215917311 41.96802905522895, -87.74788959185098 41.968026055206835, -87.75263459483807 41.967967054598205, -87.75265159390601 41.96888105493153, -87.75280159032494 41.97243905621892, -87.7552095911318 41.97296505611814, -87.75522559066737 41.973426056285504, -87.75532958697796 41.9770760576134, -87.75532958659088 41.977453057751866, -87.75495358661549 41.977222057712716, -87.75632158465777 41.97988505852484, -87.7591225808424 41.98517606013095, -87.7605675788328 41.98796006098088))",29.23,10.0,79.7392676721441,0.0006172593684042849,0.0005326326285833439,0.00031621556847016917,0.00018707487047741697,0.0003387999364103006,0.6130108591842244
24634,17031161200,"POLYGON ((-87.74295961509513 41.942532046467015, -87.74222761461093 41.94254104656099, -87.74236061088101 41.94618504788201, -87.736014606639 41.946264048698154, -87.73562660638153 41.946267048747394, -87.73476960636947 41.94574904866337, -87.73476360659792 41.945530048583656, -87.73467860961361 41.94263604753089, -87.73465061056015 41.94172704720038, -87.73456661340569 41.93899504620698, -87.73521161382942 41.9389860461239, -87.73602561436273 41.93897604601954, -87.73826461583316 41.93894504573124, -87.7421536183868 41.93889104523042, -87.74219161649938 41.94071604589558, -87.74289461697605 41.9406940458005, -87.74295961509513 41.942532046467015))",23.74,9.0,84.609836703556,0.0007459791722615104,0.0002869115944282647,0.0003369593714917459,0.00028670525000511064,0.0004294184160849282,0.43338703242221366
24900,17097865400,"POLYGON ((-87.82767548241462 42.18894312265308, -87.82766447526072 42.19983412641342, -87.82519447321559 42.19981812660504, -87.81796046722265 42.19977712716833, -87.8179694693532 42.19659712607595, -87.81797146963993 42.1961701259292, -87.80834646172876 42.196086126675596, -87.80834246140014 42.19656512683945, -87.8085484612164 42.19708712700111, -87.80844146020833 42.198441127472, -87.80833046030222 42.19816712738735, -87.8083184592375 42.19972012791852, -87.80361346039399 42.1923141257725, -87.80090546111144 42.18803112453657, -87.79833046146575 42.18447012353924, -87.7972184617718 42.182721123038014, -87.80013246495997 42.181527122389966, -87.81051047323456 42.18172712159291, -87.81158047420182 42.181579121453105, -87.81590447774832 42.18151612107096, -87.81681747861059 42.181333120932045, -87.81833648018544 42.18081712062814, -87.82165048365741 42.179627119941955, -87.8224984846062 42.17922911973395, -87.82411448437021 42.18156312040251, -87.82782848728627 42.18170612014219, -87.82765248650854 42.182674120491, -87.82765548515953 42.18473412120183, -87.82784248497798 42.18524312136208, -87.82767548241462 42.18894312265308))",0.0,2.0,,0.0068171489168307835,0.0068171489168307835,0.008605934111297288,0.008951913892116421,0.008790247200172867,0.0024016627810765543
24912,17097864204,"POLYGON ((-88.1984617176238 42.27228512130514, -88.19492771542197 42.27161812136464, -88.19121271309724 42.270200121153266, -88.18387370850962 42.26680312051644, -88.17991570603732 42.26440511996299, -88.17896370544662 42.264058119918126, -88.17898270548359 42.266177120723185, -88.17898970549628 42.266879120989834, -88.178993705503 42.26723612112539, -88.1790267056051 42.274080123728304, -88.17077370049101 42.27468012469016, -88.16549469722639 42.27648912584144, -88.15977769367828 42.27752512673573, -88.15786969249224 42.27761012693568, -88.15482669060013 42.27758812719545, -88.15459769045773 42.27758412721412, -88.15447069035757 42.26308712180196, -88.15438769030416 42.26147112120509, -88.15402769008065 42.259797120612326, -88.1532106895771 42.25787511996986, -88.14898268698789 42.253235118635914, -88.14954868733382 42.2534051186457, -88.14545468483595 42.25113311818871, -88.14773168674317 42.248491116937686, -88.14927168847126 42.246170115847576, -88.14977269042731 42.24131411382694, -88.15434869319829 42.24128811337185, -88.15491469353927 42.24129011331768, -88.1579786953747 42.24133211303716, -88.15922269611795 42.2413551129257, -88.15953669630218 42.24137111290173, -88.16367069878653 42.2414051125141, -88.16894370195548 42.24144911202001, -88.17610070628375 42.241426111315505, -88.18382971094135 42.24145311057602, -88.18581771211615 42.241534110416396, -88.19359271686174 42.241368109592706, -88.19679771877911 42.24142510930504, -88.19824871960117 42.24160210923758, -88.19827371843199 42.24549011084875, -88.19829871742861 42.24883411223417, -88.19830971714762 42.25334411400778, -88.19831971719978 42.25562611488766, -88.19831971721004 42.25613511508413, -88.19843171754135 42.269127120088775, -88.19842871755309 42.26979912034845, -88.1984617176238 42.27228512130514))",0.0,1.0,inf,0.000670391061452514,0.000670391061452514,0.000670391061452514,0.000670391061452514,0.000670391061452514,0.03298784820539466
25212,17031030103,"POLYGON ((-87.66045849716207 41.996374076663116, -87.65840849560848 41.99639307692948, -87.65767649620572 41.995441076668705, -87.65700849454497 41.99640807711213, -87.65530770410919 41.99642701184439, -87.65491011047136 41.994169702617015, -87.65551149613219 41.994164076468316, -87.65764949721299 41.99458607635476, -87.66040549930148 41.99455307599414, -87.66045849716207 41.996374076663116))",22.41,10.0,77.68488160078616,0.000662970106075217,0.00020020447803932568,0.00014981656331832516,0.0001354900525321202,0.00020676698256225323,0.36657551613353745
25213,17031030603,"POLYGON ((-87.66018050785199 41.98727007332017, -87.65742750578303 41.98731907368536, -87.6567295052589 41.98733107377779, -87.65667150741155 41.98550707310798, -87.65660850956095 41.983683072438794, -87.66006851213763 41.98362207198065, -87.6601255099762 41.985462072656226, -87.6601695082258 41.98695107320319, -87.66018050785199 41.98727007332017))",29.75,12.0,,0.0008997785160575858,0.00035278873193421336,0.0004337785197577283,0.0004136364099865126,0.00041884406821069965,0.13454619116086333
25214,17031830600,"POLYGON ((-87.68017050311859 42.005206077179565, -87.67522649926282 42.00530207783295, -87.67402449833075 42.00531907798976, -87.6705924956633 42.00537407843951, -87.67054249725354 42.00354907786354, -87.66811049537179 42.00358707818251, -87.66796150071255 41.99810907635719, -87.67062250274805 41.99807507600778, -87.67130950327494 41.99806507591711, -87.67501150613496 41.99799307542189, -87.67683650754279 41.997959075178315, -87.67793750567729 42.00035707590879, -87.68017050311859 42.005206077179565))",23.29,12.0,,0.0005693241055384561,0.0003286480672702855,0.0002861617492321179,0.00025681560958188223,0.0002597692295714923,0.1355745274345287
25215,17031020500,"POLYGON ((-87.69007051081785 42.005033075877, -87.68017050311859 42.005206077179565, -87.67793750567729 42.00035707590879, -87.67683650754279 41.997959075178315, -87.67864650893799 41.99792607493701, -87.68257251196397 41.997854074413475, -87.68379451290515 41.997832074250674, -87.68622851477285 41.99779407392858, -87.68988251758398 41.997730073442476, -87.68994551491365 42.00014407431983, -87.68997651388781 42.0013680747097, -87.69007051081785 42.005033075877))",27.85,13.0,,0.0006777785462341794,0.0005175998702818121,0.0003702554630534335,0.0003416188829057978,0.0003377481595076787,0.049942496445038856
25318,17031818402,"POLYGON ((-87.90170977267553 41.85543499308851, -87.90116977243768 41.85545099316787, -87.8968447705457 41.85556299379727, -87.89447876954547 41.85558299412572, -87.89326476916528 41.85543799423475, -87.89188776881399 41.85518099432301, -87.88283576480302 41.855472995662225, -87.88207976418423 41.85582299589841, -87.88191476652722 41.85305399486327, -87.8817767687282 41.85046199389215, -87.88163976955211 41.8494519935251, -87.88172777029627 41.848638993202634, -87.88663577240192 41.84851399248548, -87.89486377592381 41.848309991285014, -87.89648577661741 41.848269991048404, -87.90018877819577 41.84818399051021, -87.90139577871598 41.848148990332085, -87.90170977267553 41.85543499308851))",21.75,2.0,44.04613805181472,0.0014715870500339597,0.0014043712239742412,0.001060179999929322,0.00045906980261556477,0.0008190855608452381,0.588177136113777
25389,17031460400,"POLYGON ((-87.56623276152514 41.75172799668024, -87.56501876113514 41.75174599682604, -87.56259676036085 41.75177899711583, -87.56138575997429 41.751794997260546, -87.56135376246235 41.74998099658452, -87.56132376492589 41.748161996112074, -87.56126076984967 41.744525995168146, -87.56123177231245 41.74270799469594, -87.56120177477098 41.740892994224666, -87.56117577723487 41.73907499375216, -87.56115377969726 41.737258993279745, -87.56570078107545 41.73719799272711, -87.56602778085029 41.73743299275029, -87.56607277626611 41.74082699363743, -87.56612477135924 41.744460994586944, -87.56617276645154 41.74809499553701, -87.56623276152514 41.75172799668024))",22.29,8.0,105.54516028164424,0.0010393763741754947,0.000486112615492779,0.0005330955332120272,0.000626707210549587,0.0005497374873951444,0.40812806712378186
25432,17031381500,"POLYGON ((-87.6261297048552 41.81105401193244, -87.62450870417071 41.81107101212912, -87.6212597027732 41.81112501253079, -87.61964170207814 41.8111510127305, -87.6195927043649 41.80933601205918, -87.62445770643299 41.8092620114607, -87.6260847071259 41.809236011260104, -87.6261297048552 41.81105401193244))",22.78,10.0,135.98444129687797,0.002629939788220638,0.0007691606320296539,0.000919088174239737,0.0007983672847800794,0.0009133536123799873,0.29516650809220196
25440,17031824003,"POLYGON ((-88.00107837375137 41.672139214867904, -87.99782638055846 41.67320020854196, -87.99366937904057 41.67233220074743, -87.99029137638074 41.67124819476574, -87.98363337610289 41.6702961818983, -87.98050737276388 41.66899417665275, -87.9799813721659 41.66876217578272, -87.9759063677399 41.66698316903201, -87.97531736712439 41.66672716805616, -87.97240436415814 41.66546216323248, -87.97124936301077 41.66495916132288, -87.97071236260098 41.664757160405564, -87.97000236245691 41.66459715909287, -87.9694173626071 41.6645381579433, -87.96844736323993 41.664545155939116, -87.96836336329979 41.66454715576425, -87.96158136815133 41.66471914163529, -87.96440435899586 41.66264714939623, -87.96595635387996 41.66150815365886, -87.96739034908768 41.66045215759825, -87.9676993480794 41.66023315843879, -87.97258133325876 41.65715317134979, -87.97872332817407 41.657026184080266, -87.9957483139278 41.656670219364955, -87.99764931292137 41.656775223172076, -87.99982131055688 41.656601227790176, -88.0000653431535 41.664484221022605, -88.00016135556831 41.66749521835608, -88.00030636932871 41.670845215422055, -88.00107837375137 41.672139214867904))",0.0,1.0,inf,0.0006531678641410843,0.0006531678641410843,0.0006531678641410843,0.0006531678641410843,0.0006531678641410843,0.03385769537595032
25493,17031243400,"POLYGON ((-87.6624046181775 41.89615003923897, -87.65844461586927 41.896212039743475, -87.65750961532251 41.896228039863104, -87.65734061589555 41.895672039677265, -87.65738461645527 41.895227039506736, -87.65746461748466 41.89440803919301, -87.6574436185667 41.89349803885778, -87.65743361907677 41.89306903869975, -87.65734762345271 41.889389037344195, -87.65697362377679 41.88894803722584, -87.65892562488108 41.88892403698027, -87.66221062659423 41.889005036612055, -87.66223262548706 41.88994303695735, -87.66226462421011 41.89102803735596, -87.66232762139597 41.89341603823414, -87.66235362032245 41.8943280385693, -87.6624046181775 41.89615003923897))",24.16,16.0,496.8504572881712,0.0030298005758128458,0.0030707957440141366,0.0018980417277401098,0.0009198400297234948,0.0018305423423396517,0.3472000006552521
25494,17031842100,"POLYGON ((-87.74151765622153 41.90242703192382, -87.73614565303872 41.90251303261025, -87.73368265157721 41.90255403292555, -87.73122465012142 41.90259203323915, -87.72630264720212 41.902671033868224, -87.72624864913476 41.90084703320389, -87.72619265106985 41.899020032538694, -87.72607965493843 41.8953680312091, -87.725971658835 41.891694029870784, -87.7258726628058 41.88795702850816, -87.73078566551774 41.88794402790798, -87.73571366829384 41.88787802728652, -87.74061267105704 41.88780802666713, -87.74120266373627 41.89509302926993, -87.74151765622153 41.90242703192382))",20.2,8.0,68.89745305140772,0.000509268690160929,0.00025879776412945617,0.00017977725245421768,0.00020443368092029157,0.0002482460639819966,0.4649783003242009
25679,17031821001,"POLYGON ((-87.79974383490287 41.748133967040324, -87.79607383380346 41.748185967601195, -87.79485083343064 41.74820896778992, -87.79464183336796 41.748211967821874, -87.79363683306367 41.74822896797633, -87.78876183159676 41.74830296872273, -87.78754383122616 41.748324968910325, -87.78143682935166 41.748448969855126, -87.7802378289827 41.748473970040784, -87.78009783312424 41.74480096888052, -87.77996583724399 41.741149967726386, -87.78725783941017 41.741017966590924, -87.78968884013192 41.74097396621229, -87.78961284216973 41.73914996563311, -87.78939284829383 41.733671963892824, -87.79399784962932 41.73358596316666, -87.79463384981383 41.73357396306632, -87.7970518505145 41.733528962684986, -87.79910185109814 41.73349996236464, -87.79919584909013 41.735316962942775, -87.79924584762435 41.73663896336625, -87.79931784560975 41.73845696394816, -87.79933884504487 41.7389669641113, -87.79941684301772 41.74079796469663, -87.79946684173824 41.74195396506611, -87.79957183896738 41.74445696586666, -87.79974383490287 41.748133967040324))",24.04,3.0,29.723094804590527,0.0008725311334972634,0.0006919180763661812,0.00034020665440217054,0.00019052030625102209,0.00037760578039495725,0.789970584182231
25696,17031822900,"POLYGON ((-87.79910185109814 41.73349996236464, -87.7970518505145 41.733528962684986, -87.79463384981383 41.73357396306632, -87.79399784962932 41.73358596316666, -87.79391285221728 41.731263962425395, -87.79023485116012 41.73133196300718, -87.7900088531354 41.72952796245732, -87.78991085632214 41.72668096155028, -87.78978786038326 41.72305396039465, -87.7942538616299 41.72297095967937, -87.79739586250717 41.72291195917583, -87.79731986505676 41.72061995844129, -87.79835886277813 41.72289195902086, -87.79875686278346 41.72297895898786, -87.79883386123282 41.724381959433295, -87.79910185109814 41.73349996236464))",18.5,2.0,inf,0.0011435832274459975,0.0006499763503471274,0.0011323684819274605,0.0021986056201188852,0.0015725057874904022,0.006068921602799342
25760,17031822602,"POLYGON ((-87.76959087584659 41.70505695776541, -87.76705487519875 41.70509095817784, -87.75979287326895 41.705251959378835, -87.75002387073646 41.705410960975435, -87.7402698680836 41.70556996226382, -87.74013287237179 41.70190296113827, -87.74501287368673 41.70181896048776, -87.74487887795627 41.69815395935772, -87.74458388656114 41.69076495708354, -87.74938288778174 41.690697956433674, -87.75026588783076 41.69083295635225, -87.7592098901732 41.69055295481722, -87.75937988594497 41.694232955955, -87.75951288172446 41.69789995709489, -87.7596478775008 41.70157095823595, -87.76935687981403 41.701555956685624, -87.76959087584659 41.70505695776541))",0.0,3.0,,0.0016439482156312077,0.0007905500998003686,0.0004270374505671861,0.0002038228050492156,0.0004667502356930336,0.1920224486932571
25844,17097860301,"POLYGON ((-87.85462642871659 42.45414719713446, -87.85456642741823 42.46083319894418, -87.85453242672001 42.46441719991409, -87.85180042393468 42.46368719966116, -87.8448514164364 42.4640541996185, -87.84492141756597 42.458579198159505, -87.84492841784694 42.45715919778085, -87.84494841845725 42.45410119696545, -87.84500542004503 42.44617019485054, -87.85471043026698 42.44622919499101, -87.85462642871659 42.45414719713446))",28.08,1.0,14.957264957264957,0.0019591379792891126,0.0003877042370534478,0.0001923533305854286,3.12276619025735e-05,0.000382174604105452,0.9785203622342927
26022,17111870803,"POLYGON ((-88.3552617913974 42.32771512570624, -88.35437379106381 42.327709125814735, -88.35017278948563 42.32768012632778, -88.34568678780342 42.32770612689936, -88.3432537868889 42.32767912719226, -88.33600678417372 42.32776812813503, -88.33510078383239 42.32774312823792, -88.32126177864441 42.32786013001587, -88.31636277680782 42.32790213064538, -88.30846677384753 42.327969131659565, -88.3026477716655 42.328011132403844, -88.29553576899845 42.328060133312455, -88.28470976494017 42.328172134710506, -88.27433376105027 42.328278136049526, -88.2741947607387 42.32250213373351, -88.27432476072578 42.32113013316285, -88.27468776080333 42.31983113259222, -88.2753377609792 42.31833213190428, -88.27573376108735 42.31744313149481, -88.27630976124524 42.316167130905924, -88.27743576156145 42.31384912982537, -88.28220576301115 42.306575126270126, -88.28463976375231 42.302959124490435, -88.28590576413454 42.3010241235416, -88.28666376433891 42.299342122760585, -88.28683576437494 42.29873812249303, -88.28704176438417 42.29728312187544, -88.28703776431007 42.29571612123961, -88.28697776411725 42.292036119753035, -88.28687576374426 42.28480111682852, -88.28681676325195 42.27464311271161, -88.28888476396837 42.273622112020135, -88.29572976641417 42.27188911039742, -88.29654876670989 42.27175011023085, -88.29640076641398 42.26665710817465, -88.29987676769049 42.26656410766729, -88.30261076867103 42.2660031070688, -88.30695077013054 42.26312910530575, -88.30845177067647 42.26299310504648, -88.3111237716556 42.26290210464673, -88.31265777221999 42.26289610443618, -88.31579577337452 42.26288510400597, -88.3206947751732 42.26279210330309, -88.33325977978816 42.26259710151768, -88.33545778059435 42.262542101196615, -88.34462678427133 42.26827310233383, -88.3552367881693 42.26801510079622, -88.3551327890003 42.284143107540274, -88.35514978922723 42.288236109246, -88.355145789328 42.29013311003812, -88.35514478939518 42.29138611056111, -88.35516178959232 42.29492611203611, -88.35518878980301 42.29864811358578, -88.35519678990943 42.30056711438553, -88.35523679082634 42.317297121361875, -88.3552547911956 42.324021124165576, -88.355254791199 42.32408412419187, -88.3552617913974 42.32771512570624))",0.0,1.0,inf,0.002520478890989288,0.002520478890989288,0.002520478890989288,0.002520478890989288,0.0025204788909892885,0.008774030464015864
26033,17097862000,"POLYGON ((-87.86532145397946 42.374981175508665, -87.86221345059266 42.37662217601193, -87.86090644930157 42.3765561760155, -87.86093444989874 42.37338317514719, -87.85554144432123 42.37455617556191, -87.85075643966556 42.37399017549284, -87.85067043925721 42.375708175956795, -87.84680843541395 42.3756881760168, -87.84683143578077 42.37388817553482, -87.84689143654165 42.370217174551485, -87.84749643724827 42.36965717438986, -87.84662943648628 42.3691481742706, -87.84702843733535 42.36677117362659, -87.84829343858499 42.36677717360201, -87.84830443900346 42.364630173026015, -87.84584943658311 42.364616173075305, -87.84586943755735 42.35964117174582, -87.85147244305831 42.35967317162162, -87.85575144726096 42.359690171524846, -87.85569944657009 42.363172172470726, -87.85561644517924 42.37029417440449, -87.85955344908055 42.37031017433323, -87.86539645487386 42.37031617422267, -87.86532145397946 42.374981175508665))",0.0,3.0,,0.0004251926654265214,0.0002660899422138446,0.00027787092698113903,0.0004119014136294575,0.00024030731364136469,0.13824672742882044
